artist_id,match_error,artist_name,spotify_name,spotify_id,spotify_similarity,spotify_popularity,spotify_followers,spotify_listeners,spotify_genre_1,spotify_genre_2,spotify_genre_3,spotify_genre_4,spotify_genre_5,spotify_genre_6,spotify_genre_7,spotify_genre_8,spotify_genre_9,spotify_genre_10,spotify_genre_11,spotify_genre_12,spotify_genre_13,spotify_genre_14,spotify_genre_15,spotify_genre_16,spotify_genre_17,spotify_genre_18,linked_artist_id
/artists/3181586-2-tages,,2 Tages,2:Tages:Bart,79te3u5Y58OU3OsyNFxkzC,0.63,10,148,1600,,,,,,,,,,,,,,,,,,,
/artists/5913754-rollator,X,Rollator,Roll for It,0eZBRM0rZdHu5PLw7aNzsB,0.63,26,3715,16500,,,,,,,,,,,,,,,,,,,
/artists/2771561-sharon-shannon-band,,Sharon Shannon Band,Martin Staunton & The Sharon Shannon Band,2xzP7H59KkUxUTZBoYacYo,0.63,0,32,81,,,,,,,,,,,,,,,,,,,
/artists/9905689-tshaba,X,Tsha‘ba,Tasha Baxter,7sLv4bED064cYa2XhF85og,0.63,45,3754,185100,,,,,,,,,,,,,,,,,,,
/artists/423316-bruce-springsteen-and-the-e-street-band,,Bruce Springsteen & The E Street Band,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0.63,79,4419849,14000000,classic rock,heartland rock,mellow gold,permanent wave,rock,singer-songwriter,,,,,,,,,,,,,/artists/227030-bruce-springsteen
/artists/4796428-new-york-ska,,New York Ska,New York Ska-Jazz Ensemble,0ADVX4vKQN1saCsOdl67Fj,0.63,39,51423,65600,euroska,ska,ska jazz,ska revival,traditional ska,,,,,,,,,,,,,,/artists/246356-new-york-skajazz-ensemble
/artists/8512063-calumette,X,Calumette,CallMeTheKidd,1q3rVmTrPa51ofrwEfC6Kc,0.64,23,169,10800,,,,,,,,,,,,,,,,,,,
/artists/2812561-mariachi-quetzal,,Mariachi Quetzal,Mariachi Quetzal de José Hernández,5YOGno0vWqw6MzwMGbgCY1,0.64,0,14,9,,,,,,,,,,,,,,,,,,,
/artists/8459478-shalosh-trio,,Shalosh Trio,Trio Shaloshinho,3BWciZxTZvZG6pWpoVFwU3,0.64,0,45,45,,,,,,,,,,,,,,,,,,,
/artists/8905829-testband,X,TestBand,Beep Test Bandits,4KMzIOZFzO7ORKi2u3J0Gj,0.64,4,18,600,,,,,,,,,,,,,,,,,,,
/artists/1099500-euuroshima,X,€urOshima,Taro Urashima,5RSxs4Rb82wINvjv5KJ7JK,0.64,36,14600,79300,okinawan pop,,,,,,,,,,,,,,,,,,
/artists/8766624-truffle-valley-boys,,Truffle Valley Boys,Ruben & Matt And The Truffle Valley Boys,0N2W4KgXj6e533kkEOcT3F,0.64,0,22,19,,,,,,,,,,,,,,,,,,,
/artists/9887834-van-nutt,X,Van Nutt,Guy Van Nueten,6LQRyga459hm5w9HCzARFu,0.64,25,751,9600,,,,,,,,,,,,,,,,,,,
/artists/8177708-lord-soft,X,Lord Soft,Lords Of Acid,3O3qPC1hmSp7442HYefx5w,0.64,39,70800,65099,electro-industrial,hardcore techno,industrial,industrial metal,industrial rock,new beat,,,,,,,,,,,,,
/artists/5824264-hugh-sams,X,Hugh Sams,High Sampling,4DtTcZucLzox7VtkpWsVBw,0.64,47,14,165700,rain,,,,,,,,,,,,,,,,,,
/artists/4129171-de-haderi,X,De Haderi,Son De Madera,5IjDhtfKUReD5VeIeynKme,0.64,34,16412,47000,folklore veracruzano,mexican son,rumba,son jarocho,,,,,,,,,,,,,,,
/artists/8409373-al-bano-carrisi,,Al Bano Carrisi,Al Bano,2gpELJDuhOQi1DPcI0VFvw,0.64,53,91981,495800,classic italian pop,,,,,,,,,,,,,,,,,,/artists/499520-al-bano
/artists/3076151-seb-hoog,,Seb Hoog,Sébastien Hoog,2H7W50zVBfMtAqe48QBbKn,0.64,0,1,85,,,,,,,,,,,,,,,,,,,
/artists/8857529-raminski,X,Raminski,Ramin Karimloo,2caaCPRmsp0wFF9utMxeMP,0.64,45,31924,148600,broadway,hollywood,show tunes,,,,,,,,,,,,,,,,
/artists/3351111-martynas-levickis,X,Martynas Levickis,Martynas,24xgek07kTzaZ4SrocQHTs,0.64,29,6129,21100,classical accordion,,,,,,,,,,,,,,,,,,
/artists/192074-moron-brothers,,Moron Brothers,The Moron Brothers (Bluegrass),4ufsIEcozP7j1b1n5E0dPO,0.64,12,1214,853,,,,,,,,,,,,,,,,,,,
/artists/7131009-peirani,,Peirani,Vincent Peirani,2aMYfhweGlfp6qj9r6OGUO,0.64,41,10983,57200,accordion,french jazz,,,,,,,,,,,,,,,,,/artists/1166852-vincent-peirani
/artists/8605624-siggbert,,Siggbert,Siegbert Rampe,6Zdwsyf0I6iJUQx9civiz6,0.64,11,120,938,historical keyboard,,,,,,,,,,,,,,,,,,
/artists/3552526-turquie,X,Turquie,Arnaud Turquier,0aPZs664c7LdeS3VBu97Ii,0.64,0,5,43,,,,,,,,,,,,,,,,,,,
/artists/10111465-man-man-man,X,Man Man Man,Marilyn Manson,2VYQTNDsvvKN9wmU5W7xpj,0.64,74,3480526,6500000,alternative metal,industrial,industrial metal,industrial rock,nu metal,wrestling,,,,,,,,,,,,,/artists/317102-marilyn-manson
/artists/9549654-dixie-kids,X,Dixie Kids,Stork Town Dixie Kids,0IRmqUhOWccVOsOkHWOQ8l,0.65,0,0,36,,,,,,,,,,,,,,,,,,,
/artists/3926576-pop-string,X,Pop String,Pop Strings Orchestra,0vqIFscmDAnr59MxNOgSjQ,0.65,38,2278,49500,easy listening,romantico,,,,,,,,,,,,,,,,,
/artists/4797598-mother-africa,X,Mother Africa,Marimbas from Mother Africa,5abbRmV1aj2pERGTqS26DK,0.65,2,66,97,,,,,,,,,,,,,,,,,,,
/artists/9960639-hf-thiefaine,,HF Thiefaine,Hubert-Félix Thiéfaine,5uD9sDsgIlcyH0e6Hkxbat,0.65,50,66813,191800,chanson,french rock,nouvelle chanson francaise,,,,,,,,,,,,,,,,/artists/375128-hubertfelix-thiefaine
/artists/8920219-idris-ackamoor-and-the-pyramids,,Idris Ackamoor & The Pyramids,Idris Ackamoor,5364PA7k8ziFDp6SME0c4Y,0.65,27,8289,23900,afrofuturism,spiritual jazz,,,,,,,,,,,,,,,,,
/artists/10000674-carlos-elliot-jr,,Carlos Elliot Jr.,Carlos Elliot Jr. & The Cornlickers,4mG4A1Y6vuMQDeKnaTOgJz,0.65,0,134,12,,,,,,,,,,,,,,,,,,,
/artists/4790038-ant-hampton,,Ant Hampton,Ann Hampton Callaway,5wHvUotfxzSccrzX9x9g6e,0.65,37,13139,103900,contemporary vocal jazz,vocal jazz,,,,,,,,,,,,,,,,,
/artists/10161532-two-live,X,The Two live,The New 2 Live Crew,75SGHc9VQDAeeZ9lUVVXu1,0.65,10,17129,1400,miami bass,,,,,,,,,,,,,,,,,,
/artists/3472426-andy-egert,,Andy Egert,Andy Egert Blues Band,1X4spbuVtF3dBzgvQMPB2z,0.65,4,768,288,,,,,,,,,,,,,,,,,,,/artists/334057-andy-egert-blues-band
/artists/493139-defected-in-the-house,X,Defected In The House,Defected Presents Noir In The House Mixtape,0tQU0ruS1BnOPKsdbwh6kg,0.66,0,214,24,,,,,,,,,,,,,,,,,,,
/artists/49149-phon-roll,,Phon Roll,Phon Roll und Bubi,7vwpCkGVgX4I8jNrm3tX5U,0.67,2,27,264,,,,,,,,,,,,,,,,,,,
/artists/70451-rh,,R-h,R@H,0zHtN2GMTkt8eEnJ1JIfzt,0.67,2,0,1900,,,,,,,,,,,,,,,,,,,
/artists/7758504-rhabarber,X,Rhabarber,Rabarberbajarna,0EmcTsrS7SIXMlPi2vNpGe,0.67,3,45,266,fotbollslatar,,,,,,,,,,,,,,,,,,
/artists/8918954-oktaeder,,Oktaeder,Janto's Oktaeder,0664n3Ew4FYDG1xEvRAnmv,0.67,0,3,1,,,,,,,,,,,,,,,,,,,
/artists/8243148-kippu,X,KIPPU,Kippage,0eoEgqMERQt0qdM7nZXC81,0.67,22,1056,10000,,,,,,,,,,,,,,,,,,,
/artists/4635178-qrandy,X,Q-randy,Q Random,0SwlDikILFZopmTETlphu8,0.67,0,4,13,,,,,,,,,,,,,,,,,,,
/artists/9178669-ppo,X,P!PO,P-PoP,7eotleXOvWYEa9mMLOOD1K,0.67,8,7,19,,,,,,,,,,,,,,,,,,,
/artists/1922786-new-berlin,,New Berlin,New Berlin Orchestra,7at7LhwoFX94ZmdRmkAeT2,0.67,0,0,1,,,,,,,,,,,,,,,,,,,
/artists/7875759-lucky-ace,X,LUCKY ACE,Lucky Axe Flies,0IgZdbUuP3BXz85hrlDRGB,0.67,0,16304,83,,,,,,,,,,,,,,,,,,,
/artists/445583-abba-gold,,Abba Gold,The Real Abba Gold,0Jd60SaoeEqWcNoURcmkbN,0.67,3,1,179,,,,,,,,,,,,,,,,,,,
/artists/10142621-nitrones,X,Nitrones,Nitroskull,6POH0vhmxaNtwwhrOpS5vC,0.67,3,400,78,,,,,,,,,,,,,,,,,,,
/artists/4329156-giganten,X,Giganten,Gigante Sabor,1BKeHM3Dq72NX8oJrXWiqQ,0.67,9,0,207,,,,,,,,,,,,,,,,,,,
/artists/8005223-friends-vol2,X,Friends Vol.2,CHIA & FRIENDS VOLUME 2,14H0arefm5lAOdv5W19awz,0.67,0,1,13,,,,,,,,,,,,,,,,,,,
/artists/7620019-artmaille,X,Artmaillé,Artillery,6N62Sla6F2uuEzNALo6720,0.67,32,57961,25400,danish death metal,danish metal,death metal,metal,new wave of thrash metal,speed metal,technical thrash,thrash metal,,,,,,,,,,,/artists/477845-artillery
/artists/4548638-guest-dj,X,Guest- Dj,Guest List DJ's,1Gxeg1eoSybTy7uKnoEzaU,0.67,0,4,22,,,,,,,,,,,,,,,,,,,
/artists/3884276-albruic,X,Albruic,Altruism,6L29hqhEPpMUQXjPKrs0bC,0.67,32,15614,37100,forest psy,psychedelic trance,trance brasileiro,,,,,,,,,,,,,,,,
/artists/8068608-trashbird,X,Trashbird,American Trashbird,3UVTMnSwwTjdLiuN0QV66Z,0.67,0,34,8,,,,,,,,,,,,,,,,,,,
/artists/3964036-i-woks-sound,,I Woks Sound,I Woks,4hV6DG1dPR8GNKijPMf8VH,0.67,34,18142,32299,french reggae,,,,,,,,,,,,,,,,,,
/artists/8868054-ce-s,,CE $,CE $takz,4pXSKbq7Vn2QTAUajNKfG8,0.67,0,0,3000,,,,,,,,,,,,,,,,,,,
/artists/5352303-05ric,X,05ric,06Ricky,5sBmJ5y2Cw745BK3kCG3ce,0.67,0,5,7,,,,,,,,,,,,,,,,,,,
/artists/8982999-fi-meditation,X,Fi Meditation,Meditation Fields,2J6dGQIlGWtE7cdbmIVJP8,0.67,0,3,3,,,,,,,,,,,,,,,,,,,
/artists/6106589-fckd,,Fckd!,FCKDSKO,4eDAcHIGKtzueDLBNQ5Khx,0.67,3,30,670,,,,,,,,,,,,,,,,,,,
/artists/8400133-low-desert-punk-band,,Low Desert Punk Band,Brant Bjork and the Low Desert Punk Band,2OdlkHISDeMdm5TZU0PQzX,0.67,11,3893,1300,palm desert scene,,,,,,,,,,,,,,,,,,
/artists/2343868-ron-carter-trio,,Ron Carter Trio,Ron Carter Golden Striker Trio,2W4erjy7B6bN4Vv74q9zX1,0.67,1,246,80,,,,,,,,,,,,,,,,,,,
/artists/971820-mind,X,MÏND,Mindz,4OBtMd5BKYBfSMsI6gRooZ,0.67,44,35,63800,,,,,,,,,,,,,,,,,,,
/artists/9732279-mickeymick,X,MickeyMick,Mickey Mickey Rourke,2fWHlEqpOmlb3nP7kOOKr5,0.67,1,319,122,indie dream pop,,,,,,,,,,,,,,,,,,
/artists/7818354-higrip,X,Hi-Grip,High-Risk Grip,4Lnn5vdhu2bubdT8NgeA8c,0.67,0,1,8,,,,,,,,,,,,,,,,,,,
/artists/8935449-galopp,X,Galopp,Galopante,4HwDKItXB4DGosRVqjQkle,0.67,12,601,1600,,,,,,,,,,,,,,,,,,,
/artists/8605599-akkuflex,,Akkuflex,Carsten Akkuflex,4Edm3OH0OuKyJP20dDRuhC,0.67,0,9,7,,,,,,,,,,,,,,,,,,,
/artists/9834429-francisco-musik,X,Francisco Musik,Grupo San Francisco Musical,49mnsPACbv2BTXyiD5IDcq,0.67,12,3,263,,,,,,,,,,,,,,,,,,,
/artists/1315136-onno,X,ON＋NO,ON NOIR,2m3brfz3dAOhAWc9QeyKct,0.67,0,8,5,,,,,,,,,,,,,,,,,,,
/artists/3362936-batalj,,BATALJ,Batalj Björn,3zYiIXN4ONjSWzxMo2ek96,0.67,0,0,171800,,,,,,,,,,,,,,,,,,,
/artists/5168588-licht-aus,X,Licht Aus,Light Asylum,2y98d6N81pArQNXYvkupr8,0.67,33,31440,45000,grave wave,metropopolis,,,,,,,,,,,,,,,,,/artists/4428303-light-asylum
/artists/8375378-agcrew,X,#AGCrew,Acres,3y43zXffnLmhyQD1K4QCmD,0.67,31,17807,26900,melodic hardcore,,,,,,,,,,,,,,,,,,/artists/555641-acres
/artists/5206803-sensational-space-shifters,,Sensational Space Shifters,Justin Adams Robert Plant Sensational Space Shifters,3uFXgMwSkRDt0glgc2Cnkr,0.67,0,130,613,,,,,,,,,,,,,,,,,,,
/artists/9945764-lelents,X,Lélents,Leventis,3F6z7RXCcFGOoeRoPMPAYQ,0.67,26,691,29000,,,,,,,,,,,,,,,,,,,
/artists/3524011-u25,,Ü25,U25,3lqw4slEvwRD79QJJtQ438,0.67,0,52,294,,,,,,,,,,,,,,,,,,,
/artists/10071973-au-loin,X,Au Loin,Au loin Carmen,3irJjkWESlLZ7EILJz3Ank,0.67,0,21,17,,,,,,,,,,,,,,,,,,,
/artists/4309231-twinsway,X,Twinsway,twinsmatic,3gYoYSbWPhxA0zY9lZ4Ldv,0.67,41,13760,101300,french hip hop,pop urbaine,rap francais,,,,,,,,,,,,,,,,/artists/6538434-twinsmatic
/artists/9055019-dj-roc-one,,DJ Roc One,DJ Roc-1,3gCPq1GoNATDt8Eu0B24jP,0.67,0,0,1000,,,,,,,,,,,,,,,,,,,
/artists/10138955-dj-borren,X,DJ Börren,DJ BORING,3MkIU5jhXTMK9pYQTRVI6p,0.67,47,62657,274100,deep house,float house,lo-fi house,,,,,,,,,,,,,,,,
/artists/4580058-trashbones,,The Trashbones,Wild Evel And The Trashbones,4plZQGkm1yC5mEX9cC2b9k,0.67,5,637,376,trash rock,,,,,,,,,,,,,,,,,,/artists/5067973-wild-evel-and-the-trashbones
/artists/2723306-you-say-france,,You Say France,You Say France and I Whistle,2BC1SoblQ8QYsVrKclR2Ya,0.67,4,412,488,stockholm indie,swedish indie pop,,,,,,,,,,,,,,,,,/artists/1896825-you-say-france-and-i-whistle
/artists/10135258-pasdici,X,Pasdici,Pastiche,5N4A9tkOSIW8eUqzWjCzTd,0.67,21,682,5300,high-tech minimal,,,,,,,,,,,,,,,,,,
/artists/10124438-bohem-ragtime,,Bohém Ragtime,Bohem Ragtime Jazz Band,53tS4B3K0xo7wzob2OomJx,0.67,2,78,90,,,,,,,,,,,,,,,,,,,
/artists/9377004-barlog,,Barłóg,Barlog,5gcjOrMG4ScbcNx78WNRQh,0.67,16,16,4,,,,,,,,,,,,,,,,,,,
/artists/8707313-tres-roots,X,TRES ROOTS,Th3rd Coast Roots,3Q0BDbrnCWl83B6MtptqOC,0.67,27,1003,16100,,,,,,,,,,,,,,,,,,,
/artists/9368059-schoof,,Schööf,Schoof,5lfP6k0VI2KECAEYmJCzT8,0.67,1,0,2,,,,,,,,,,,,,,,,,,,
/artists/274445-at-any-cost,X,At Any Cost,Calm At Any Cost Noise,20rJbvCuVon9VwXRhManmb,0.67,0,4,2,,,,,,,,,,,,,,,,,,,
/artists/1973350-action-beat,,Action Beat,Action Beat + G.W. Sok,21hQQpNPyE8pvJh6I1vGAr,0.67,0,161,21,uk noise rock,,,,,,,,,,,,,,,,,,
/artists/8471733-idan-raichel-project,,The Idan Raichel Project,Idan Raichel,5EBnQEKoaiAk37Q7cfGrE1,0.67,57,538037,419100,classic israeli pop,israeli mediterranean,israeli pop,israeli singer-songwriter,,,,,,,,,,,,,,,/artists/189578-idan-raichel
/artists/9792664-ep,X,E-P,E-Type,53I4RAzuXWvaO1vzrCBJbD,0.67,56,118557,685400,bubblegum dance,eurodance,europop,swedish eurodance,,,,,,,,,,,,,,,
/artists/9448694-florian-egli,,Florian Egli,Florian Egli Weird Beard,27M3u5FEg70iVyEKCvMCG7,0.67,0,69,37,,,,,,,,,,,,,,,,,,,/artists/9052434-florian-egli-weird-beard
/artists/6338854-2takt,,2-Takt,Zwei-Takt,1rd45fwPznfghLBjx8N9wz,0.67,0,25,25,,,,,,,,,,,,,,,,,,,
/artists/9876474-aecht,X,Äecht,Acht,4rkDXwv8sSHyb82SlsJD8G,0.67,1,2,1000000,,,,,,,,,,,,,,,,,,,
/artists/5527753-raop,X,Raop,RIOPY,4ytDz3A9nHcVMjEbdNSKzA,0.67,59,30826,433000,neo-classical,,,,,,,,,,,,,,,,,,
/artists/8573309-epic-male-band,,Epic Male Band,Esko Järvelä Epic Male Band,5n3IROVXQl4ZJfLYl6D4Mp,0.68,4,561,228,finnish folk,,,,,,,,,,,,,,,,,,
/artists/8609809-jeffrey-lewis-and-los-bolts,,Jeffrey Lewis & Los Bolts,Jeffrey Lewis,2Icsf5D1lAs2EFx6kggg5D,0.68,41,38921,92000,anti-folk,folk punk,,,,,,,,,,,,,,,,,/artists/104773-jeffrey-lewis
/artists/960894-plaster-casters,X,PLASTER CASTERS,The Plaster Caster Blues Band,4nm5iQ751Tr3UZLcprhFCm,0.68,0,40,44,,,,,,,,,,,,,,,,,,,
/artists/2703146-tony-allen-afrobeat,,Tony Allen Afrobeat,Tony Allen | Chicago Afrobeat Project,6cl4LdwfMMmgiyeSMY4FUn,0.68,0,11,558600,,,,,,,,,,,,,,,,,,,
/artists/4602018-miguel-smalltown-collective,,Miguel Smalltown Collective,Smalltown Collective / Dj Miguel,3Z7N1UKXGhVAjUdig3MkJ9,0.68,0,6,5,,,,,,,,,,,,,,,,,,,
/artists/5289068-duo-divertimento,,Duo Divertimento,Manu Burkart (Duo DivertiMento),5gMb0u3rRyRvsA5vjh7EQN,0.68,0,31,78900,,,,,,,,,,,,,,,,,,,
/artists/542791-tarantinos,X,The Tarantinos,The Tarantino Experience,3mRInWVq7iwEyr5DbEns2r,0.68,0,65,17,,,,,,,,,,,,,,,,,,,/artists/5434053-tarantino-experience
/artists/9887824-bambi-de-luxe,X,BAMBI DE LUXE,Bambino che Dorme De Luxe,1WGR6O9uVGgGZ7iwH9W7Ps,0.68,0,0,1,,,,,,,,,,,,,,,,,,,
/artists/777316-einar-stray,,Einar Stray,Einar Stray Orchestra,3KNKt7f2QCeOhOraT5xdrc,0.69,11,3770,1800,oslo indie,,,,,,,,,,,,,,,,,,/artists/8265653-einar-stray-orchestra
/artists/3285201-miles-the-dj,X,Miles the DJ,Ray Miles & The DJ Band,1pYougzGWpmaPio480IySQ,0.69,0,6,1,,,,,,,,,,,,,,,,,,,
/artists/9073239-duo-billet,,Duo Billet,Duo Billet Frigerio,7qePWqvh9XiSLqde6a2V8j,0.69,0,13,5,,,,,,,,,,,,,,,,,,,
/artists/7500164-self-group,X,Self Group,The Self Help Group,5p8d8s6tNOBYt7W9CZ9giU,0.69,2,136,115,,,,,,,,,,,,,,,,,,,
/artists/1095334-medallist,X,Medallist,Bronze Medallists,05Kiy4d3PUIwjjwq2A42dg,0.69,0,21,6,,,,,,,,,,,,,,,,,,,
/artists/2960846-alonzo-de-psy4-de-la-rime,X,Alonzo De Psy4 De La Rime,"MOH(S.KRIM), ALONZO(Psy4 de la rime)",2CNlRTzYYo6ngPfV8VUFbE,0.69,0,7,8,,,,,,,,,,,,,,,,,,,
/artists/2378350-fell-voices,X,Fell Voices,The Fellowship Voices,5XhWEhoqtCj1amrup0xfSU,0.69,0,14,1,,,,,,,,,,,,,,,,,,,
/artists/6495479-dj-juicy-m,,DJ Juicy M,DJ Juicy & Melodize,3yWLSdCkr7wqvPNYW5aKuj,0.69,0,163,4,,,,,,,,,,,,,,,,,,,
/artists/1933495-veiled,,The Veiled,The Veiled Creature,1vdhMTz9e8Z1KIeUtDQ6zG,0.69,0,9,9,,,,,,,,,,,,,,,,,,,
/artists/2478771-sinside,X,S.I.N.S.I.D.E.,R.E.S.I.D.E.N.T,5UIFIVONGBdQXIMINVw6fj,0.69,1,103,73,,,,,,,,,,,,,,,,,,,
/artists/6147994-nick-berola,X,Nick Berola,Nick Broadhurst,42wlDfDuv6KZWWd0t7Qgj3,0.69,35,10600,59100,,,,,,,,,,,,,,,,,,,
/artists/9275654-res-wepfer,,Res Wepfer,Res Wepfer Kabinett,28cSIoD2zNix1sLgKq0zfe,0.69,0,11,8,,,,,,,,,,,,,,,,,,,
/artists/8906634-timberjack,,Timberjack,Timberjack Donoghue,1xrYvQAEjAcogAPDCvjCwZ,0.69,1,40,169,,,,,,,,,,,,,,,,,,,
/artists/9861064-orbitarium,,Orbitarium,Orbitarium Seclorum,57iWb6rOhts6xcPlJs68rj,0.69,0,4,1,,,,,,,,,,,,,,,,,,,
/artists/705244-dj-engineer,X,DJ Engineer,DJ Mastering Engineer,4UlHWT09anOakEsBY65Jwr,0.69,0,0,162,,,,,,,,,,,,,,,,,,,
/artists/10083092-crickelwood,X,Crickelwood,£20 in Cricklewood,0hIyVwR2Ai30JlmJbA5IYT,0.69,0,8,3,,,,,,,,,,,,,,,,,,,
/artists/10137522-schnyder-and-schnyder,X,Schnyder & Schnyder,Andreas Schnyder,4l9t7XePC6LKllti93l3bN,0.69,0,0,459,,,,,,,,,,,,,,,,,,,
/artists/5052973-harbour-heads,,The Harbour Heads,Kristoffer And The Harbour Heads,6SiVNy78yyHks1trqmvYTD,0.69,1,581,94,,,,,,,,,,,,,,,,,,,/artists/6094049-kristoffer-and-the-harbour-heads
/artists/4343276-2-support,X,2 Support,2nd Level Support,6T7AyOD9JPA649PqeLV0G7,0.69,0,0,4,,,,,,,,,,,,,,,,,,,
/artists/9858854-lily-horn,X,Lily Horn,Lily & Horn Horse,7f6d1VzEhRLC9ntbN3lNME,0.69,8,1048,619,experimental indie,,,,,,,,,,,,,,,,,,
/artists/8701288-rollin-john,,Rollin John,"""Rolling Joe"" Johnson",5Nu59LMnCvg6KGEHRYDcVz,0.69,0,0,7,,,,,,,,,,,,,,,,,,,
