artist_id,artist_name,spotify_name,match_error,spotify_id,spotify_popularity,spotify_followers,spotify_listeners
/artists/224783-montserrat-caball,Montserrat Caball,Montserrat Caballé,,6oGu0NZWy8gJ18wggybFqH,51,66067,711400
/artists/10087599-mord-fuzztang,Mord Fuzztang,Mord Fustang,,34hwBP1esafQoCVtLz7F6K,42,50472,141000
/artists/4270006-mord-fustang,Mord Fustang,Mord Fustang,,34hwBP1esafQoCVtLz7F6K,42,50472,141000
/artists/7588849-motor-city-drum-ensemble-d,Motor City Drum Ensemble ,Motor City Drum Ensemble,,4TlzX7s6kuZDtiBpsopcBf,38,79486,184900
/artists/1678228-motor-city-drum-ensemble,Motor City Drum Ensemble,Motor City Drum Ensemble,,4TlzX7s6kuZDtiBpsopcBf,38,79486,184900
/artists/61825-motor,Motor,Motorama,X,3j0kMFxXTTYsuw1twLClw3,52,173731,426600
/artists/36738-motorama,Motorama,Motorama,,3j0kMFxXTTYsuw1twLClw3,52,173731,426600
/artists/9708079-mrblue-and-the-tight-groove,Mr.Blue & The Tight Groove,Mr Blue & The Tight Groove,,31XwsIrIZ1uTtf4uCN1Xnm,3,71,346
/artists/5205773-tight-groove,The Tight Groove,Mr Blue & The Tight Groove,,31XwsIrIZ1uTtf4uCN1Xnm,4,71,349
/artists/76512-mr-ray,Mr. Ray,Mr. Ray,,2i4GVlEu6cffApP1QcjawY,35,961,68600
/artists/9952929-mr-ray-band,Mr. Ray ,Mr. Ray,,2i4GVlEu6cffApP1QcjawY,35,961,68600
/artists/7200609-mudbath-fr,Mudbath ,Mudeth,X,6ERwcThkHmFXYHH3TagPOY,40,5579,59300
/artists/1700693-mudbath,Mudbath,Mudeth,X,6ERwcThkHmFXYHH3TagPOY,40,5579,59300
/artists/2202327-mumford-and-sons,Mumford & Sons,Mumford & Sons,,3gd8FJtBJtkRxdfbTu19U2,74,6149961,8400000
/artists/8044488-mfmf,Mfmf,Mumford & Sons,X,3gd8FJtBJtkRxdfbTu19U2,74,6149961,8400000
/artists/9632864-murphy-ch,Murphy ,Murphy,,25nKGLt8u775jURsw1bIP0,23,9,16100
/artists/757420-murphy,Murphy,Murphy,,25nKGLt8u775jURsw1bIP0,23,9,16100
/artists/263422-mur,Mur,Murs,X,2dWF6m2ksP9GN75fufFp16,49,133971,239700
/artists/82388-murs,Murs,Murs,,2dWF6m2ksP9GN75fufFp16,49,133971,239700
/artists/240650-mu,Mu,Muse,X,12Chz98pHFMPJEknJQMWvI,76,6643162,10700000
/artists/219230-muse,Muse,Muse,,12Chz98pHFMPJEknJQMWvI,76,6643162,10700000
/artists/2589991-my-bubba-and-mi,My Bubba & Mi,My Bubba,,09VsCALGBjeVE3pq9k085d,32,16760,47700
/artists/4277416-my-bubba,My Bubba,My Bubba,,09VsCALGBjeVE3pq9k085d,32,16760,47700
/artists/4188706-mya-audrey,Mya Audrey,Mya Audrey,,78AnJEAgyLoz3yjzg4zwwZ,1,118,57
/artists/3094576-mya-audray,Mya Audray,Mya Audrey,,78AnJEAgyLoz3yjzg4zwwZ,1,118,57
/artists/441319-manegarm,Månegarm,Månegarm,,6jQgWQKirZ7IKDGN8fRtdA,35,55678,41900
/artists/99862-mnegarm,Mnegarm,Månegarm,,6jQgWQKirZ7IKDGN8fRtdA,35,55678,41900
/artists/291199-ndr-bigband,NDR Bigband,NDR Bigband,,2JgSc66Kcvl1pko9jI5K91,22,1502,9800
/artists/538954-ndr-big-band,NDR Big Band,NDR Bigband,,2JgSc66Kcvl1pko9jI5K91,22,1502,9800
/artists/7725449-natascha-waters,Natascha Waters,Natasha Waters,,3G14Laubj5olD0bsK0A8pp,7,176,525
/artists/5341513-natasha-waters,Natasha Waters,Natasha Waters,,3G14Laubj5olD0bsK0A8pp,7,176,525
/artists/480812-neo,Neo,Ne-Yo,X,21E3waRsmPlU7jZsS13rcj,79,6409678,15900000
/artists/491256-neyo,Ne-Yo,Ne-Yo,,21E3waRsmPlU7jZsS13rcj,79,6409678,15900000
/artists/394864-neil-young-and-crazy-horse,Neil Young & Crazy Horse,Neil Young,,6v8FB84lnmJs434UJf2Mrm,70,2326274,6100000
/artists/1980138-neil-young,Neil Young,Neil Young,,6v8FB84lnmJs434UJf2Mrm,70,2326274,6100000
/artists/9048559-nels-cline-four,The Nels Cline Four,Nels Cline,,3s6o8vxtYJ1utkWl8EXxUp,32,19010,55600
/artists/53910-nels-cline-singers,The Nels Cline Singers,Nels Cline,,3s6o8vxtYJ1utkWl8EXxUp,32,19010,55600
/artists/242853-nels-cline,Nels Cline,Nels Cline,,3s6o8vxtYJ1utkWl8EXxUp,32,19010,55600
/artists/407920-nen,Nen,Nena,X,6Tz0QRoe083BcOo2YbG9lV,63,292166,3500000
/artists/137476-nena,Nena,Nena,,6Tz0QRoe083BcOo2YbG9lV,63,292166,3500000
/artists/6357084-nevborn,NevBorn,NevBorn,,3BX0sUe4noAON504FqA1GW,0,116,6
/artists/7735709-nevborn-ch,NEVBORN ,NevBorn,,3BX0sUe4noAON504FqA1GW,0,116,6
/artists/246356-new-york-skajazz-ensemble,New York Ska-jazz Ensemble,New York Ska-Jazz Ensemble,,0ADVX4vKQN1saCsOdl67Fj,37,50930,75000
/artists/4796428-new-york-ska,New York Ska,New York Ska-Jazz Ensemble,,0ADVX4vKQN1saCsOdl67Fj,37,50930,75000
/artists/3640281-nickless,Nickless,Nickless,,1qhcP0Cfa1bJtE8JmbQ4Ea,29,7021,30100
/artists/7783474-neckless-ch,NECKLESS ,Nickless,X,1qhcP0Cfa1bJtE8JmbQ4Ea,29,7021,30100
/artists/519777-nightmare,Nightmare,Nightmare,,11CxpTfZC60MYKjL7HESKR,54,90267,817800
/artists/8991114-nightmare-france,Nightmare ,Nightmare,,11CxpTfZC60MYKjL7HESKR,54,90267,817800
/artists/8400663-nik-bartschs-mobile,Nik Bärtsch's Mobile,Nik Bärtsch,,2tVApsyMhUNv0jc7r18YUd,30,17322,31100
/artists/166040-nik-bartsch,Nik Bärtsch,Nik Bärtsch,,2tVApsyMhUNv0jc7r18YUd,30,17322,31100
/artists/161777-nik-bartschs-ronin,Nik Bärtsch's Ronin,Nik Bärtsch,,2tVApsyMhUNv0jc7r18YUd,30,17322,31100
/artists/10133504-nockis,Nockis,Nockis,,5zhgr2K8b8Zmp5exDcyM8y,46,28341,135800
/artists/8518-nockalm-quintett,Nockalm Quintett,Nockis,X,5zhgr2K8b8Zmp5exDcyM8y,46,28341,135800
/artists/1471888-noel-mccalla,Noel Mccalla,Noel McCalla,,3ihCxMgACubCcmoXbhhfKC,2,134,133
/artists/3681346-noel-mcalla,Noel Mcalla,Noel McCalla,,3ihCxMgACubCcmoXbhhfKC,2,134,133
/artists/170054-noise,Noise,NoiseZ,X,0sfBeyU3aHvVFEGrPBU3xq,39,45,33300
/artists/354688-xnoise,XNoise,NoiseZ,X,0sfBeyU3aHvVFEGrPBU3xq,39,45,33200
/artists/88735-november7,November-7,November-7,,3PMpKCA881Qr8LzyVbh5Hj,2,583,202
/artists/5471933-november-7,November 7,November-7,,3PMpKCA881Qr8LzyVbh5Hj,2,583,202
/artists/8553134-nur,Nur,Nura,X,3gkbRDj7pkIylWVBpRfrQf,60,220349,1100000
/artists/498960-nura,Nura,Nura,,3gkbRDj7pkIylWVBpRfrQf,60,220349,1100000
/artists/3523456-obelyskkh,Obelyskkh,Obelyskkh,,4Ysi4MSfhgLZYvLsWy95I2,1,468,102
/artists/9544414-obelyskkh-ger,Obelyskkh ,Obelyskkh,,4Ysi4MSfhgLZYvLsWy95I2,1,468,102
/artists/7296504-oberaargauer-brass-band,Oberaargauer Brass Band,Oberaargauer Brass Band,,3lAIcqnw86uEDrm10Xn7XI,20,687,9100
/artists/9985794-oberaargauer-brassband,Oberaargauer Brassband,Oberaargauer Brass Band,,3lAIcqnw86uEDrm10Xn7XI,20,687,9100
/artists/10139129-obradovic-duo,Obradovic Duo,Obradovic-Tixier Duo,,7sgWI00HgvPBRiJVPyqHPM,2,292,173
/artists/10141330-obradovictixier-duo,Obradovic-Tixier duo,Obradovic-Tixier Duo,,7sgWI00HgvPBRiJVPyqHPM,2,292,173
/artists/9772294-oceans-ger,Oceans ,Oceans,,7x3hXpGkI296eBLTbhbND0,39,14054,110800
/artists/174066-oceans,Oceans,Oceans,,7x3hXpGkI296eBLTbhbND0,39,14054,110800
/artists/6226869-oceans-of-slumber,Oceans of Slumber,Oceans of Slumber,,2JSza6IRxLr1Ez3wqKd0SY,32,31119,36700
/artists/9886144-ocean-of-slumber,Ocean Of Slumber,Oceans of Slumber,,2JSza6IRxLr1Ez3wqKd0SY,32,31119,36700
/artists/5349533-ochumare,Ochumare,Ochumare Quartet,,7nWmis0cDJqsZPodWFsVxz,0,18,13
/artists/4636813-ochumare-quartet,Ochumare Quartet,Ochumare Quartet,,7nWmis0cDJqsZPodWFsVxz,0,18,13
/artists/438992-oldseed,Oldseed,Oldseed,,1r8n7TypthCGrQMeWcfI5g,3,244,91
/artists/2397006-old-seed,Old Seed,Oldseed,,1r8n7TypthCGrQMeWcfI5g,3,244,91
/artists/382480-onyx,Onyx,Onyx,,10Khz9BDdDT2mzm3330Cvu,53,364378,750900
/artists/9701219-onyx-ch,Onyx ,Onyx,,10Khz9BDdDT2mzm3330Cvu,53,364378,750900
/artists/9220344-orefik,Ørefik,Orezi,X,6voVBz1bN1mWZCLpNZGqzD,39,30737,113500
/artists/1221697-ore,Oré,Orezi,X,6voVBz1bN1mWZCLpNZGqzD,39,30737,113100
/artists/2777516-osca,Osca,Oscar,,6dKPNkSEQOrRRvZz63Y47F,49,42851,67700
/artists/8552779-oscar,Oscar,Oscar,,6dKPNkSEQOrRRvZz63Y47F,49,42851,67700
/artists/8530684-oso-oso,Oso Oso,Oso Oso,,63GTn25wbdRNX3ijCHvYxD,45,46514,162700
/artists/10076726-osomo,OSOMO,Oso Oso,X,63GTn25wbdRNX3ijCHvYxD,45,46514,162700
/artists/887658-pui,PUi,PUi,,2VcmWsA8VqabrrD3tgofXh,0,140,39
/artists/7688854-pui-usa,PUi ,PUi,,2VcmWsA8VqabrrD3tgofXh,0,140,39
/artists/1261651-palkomuski,palkomuski,Palko!Muski,,1kfoqfSvRMZLIgMApLLBwr,27,1479,24900
/artists/4957733-palko-muski,Palko Muski,Palko!Muski,,1kfoqfSvRMZLIgMApLLBwr,27,1479,24900
/artists/138400-pato,Pato,Pato,,4cpo0qjZRArbnXjkswtIbi,10,690,1400
/artists/9691179-pato-ch,Pato ,Pato,,4cpo0qjZRArbnXjkswtIbi,10,690,1400
/artists/389561-patti-smith-group,Patti Smith Group,Patti Smith,,0vYkHhJ48Bs3jWcvZXvOrP,60,793814,2500000
/artists/94437-patti-smith,Patti Smith,Patti Smith,,0vYkHhJ48Bs3jWcvZXvOrP,60,793814,2500000
/artists/9496044-pedro-allesbollet,Pedro ,Pedro,,2LI7lXaNJU420lffFWJUcT,62,625,1100000
/artists/333398-pedro,Pedro,Pedro,,2LI7lXaNJU420lffFWJUcT,62,625,1100000
/artists/8293523-phoenix-zurich,Phoenix ,Phoenix,,1xU878Z1QtBldR7ru9owdU,65,1709992,3700000
/artists/271893-phoenix,Phoenix,Phoenix,,1xU878Z1QtBldR7ru9owdU,65,1709992,3700000
/artists/96251-pigeon-john,Pigeon John,Pigeon John,,3RfeWhoxAqlNRNcywG7RJj,46,36397,265000
/artists/4869288-john-pigeon,John Pigeon,Pigeon John,,3RfeWhoxAqlNRNcywG7RJj,46,36397,265000
/artists/3705716-brit-floyd,Brit Floyd,Pink Floyd,X,0k17h0D3J5VfsdmQ1iZtE9,80,15426001,14600000
/artists/400904-pink-floyd,Pink Floyd,Pink Floyd,,0k17h0D3J5VfsdmQ1iZtE9,80,15433494,14600000
/artists/9603474-polar-cirlces,Polar Cirlces,Polar Circles,,1iJqA3xRO4zqTerNkVgZWl,7,820,1500
/artists/6710949-polar-circles,Polar Circles,Polar Circles,,1iJqA3xRO4zqTerNkVgZWl,7,820,1500
/artists/484141-polaris,Polaris,Polaris,,0v2e0oznnTaIXKLGKHphfX,56,156500,604000
/artists/9218574-polaris-aus,Polaris ,Polaris,,0v2e0oznnTaIXKLGKHphfX,56,156500,604000
/artists/173814-procupine-tree,Procupine Tree,Porcupine Tree,,5NXHXK6hOCotCF8lvGM1I0,56,496003,526000
/artists/260805-porcupine-tree,Porcupine Tree,Porcupine Tree,,5NXHXK6hOCotCF8lvGM1I0,56,496003,526000
/artists/9120944-portugal-the-man-usa,Portugal. The Man ,Portugal. The Man,,4kI8Ie27vjvonwaB2ePh8T,68,1260378,6100000
/artists/400418-portugal-the-man,Portugal. The Man,Portugal. The Man,,4kI8Ie27vjvonwaB2ePh8T,68,1260378,6100000
/artists/132577-posh,Posh,Posh,,4Gipfn4WVUVKTBYyKPQ3u3,11,117,3400
/artists/9366214-posh-ch,Posh ,Posh,,4Gipfn4WVUVKTBYyKPQ3u3,11,117,3400
/artists/5092163-prader-and-knecht,Prader & Knecht,Prader & knecht,,7vPfT2ODlMR2mGPyQ8YLMZ,1,186,50
/artists/9314729-prader-und-knecht,Prader und Knecht,Prader & knecht,,7vPfT2ODlMR2mGPyQ8YLMZ,1,186,50
/artists/183376-premiata-forneria-marconi,Premiata Forneria Marconi,Premiata Forneria Marconi,,1MD5pgVzlusqGyuSTcTxvu,40,86347,112300
/artists/8948809-pfm-premiata-forneria-marconi,PFM Premiata Forneria Marconi,Premiata Forneria Marconi,,1MD5pgVzlusqGyuSTcTxvu,40,86347,112300
/artists/10096160-pronto,Pronto,Pronto,,2ZT8zCu4xXbz7R1R0EzqWO,56,37214,641600
/artists/10096159-pronto-ch,Pronto ,Pronto,,2ZT8zCu4xXbz7R1R0EzqWO,56,37214,641600
/artists/480314-psychonauts,Psychonauts,Psychonauts,,6RDps2aKfmkOIKyX1om6ZP,5,757,817
/artists/7320909-psychonautes,Psychonautes,Psychonauts,,6RDps2aKfmkOIKyX1om6ZP,5,757,817
/artists/220219-rem,R.E.M.,R.E.M.,,4KWTAlx2RvbpseOGMEmROg,74,3173305,12700000
/artists/422771-ear,E.a.r,R.E.M.,X,4KWTAlx2RvbpseOGMEmROg,74,3173305,12700000
/artists/2498311-r5,R5,R5,,5aptPwTkTKmlPx6csmNJLA,54,598131,668100
/artists/44396-rc5,Rc5,R5,X,5aptPwTkTKmlPx6csmNJLA,54,598131,668100
/artists/10076056-rahel-senn-piano,Rahel Senn ,Rahel Senn,,2GDDVBdLjberenHChLJ1w0,28,584,27800
/artists/10076054-rahel-senn,rahel senn,Rahel Senn,,2GDDVBdLjberenHChLJ1w0,28,584,28000
/artists/79422-rahzel,Rahzel,Rahzel,,6vunRaBya0Sx6CMJZAlHTZ,44,11339,22400
/artists/819330-rhazel,rhazel,Rahzel,,6vunRaBya0Sx6CMJZAlHTZ,44,11339,22300
/artists/830424-red-lemon,Red Lemon,Red Lemon,,5sjFMwugEcq82OeC9O78Sd,33,77,66400
/artists/8404688-redlemon,Red_Lemon,Red Lemon,,5sjFMwugEcq82OeC9O78Sd,33,77,66400
/artists/84800-redwood,Redwood,Redwood,,1b5YY39752Emp5AHkBqhrO,15,567,683
/artists/9610604-redwood-ch,Redwood ,Redwood,,1b5YY39752Emp5AHkBqhrO,15,567,683
/artists/365343-rek,Rek,Reks,X,6Apw0ReFBi9C1QBultw8pn,35,34156,61400
/artists/353262-reks,Reks,Reks,,6Apw0ReFBi9C1QBultw8pn,35,34156,61400
/artists/625054-relentless,Relentless,Relentless,,66greqz1vUMiMFywu5KsAw,14,441,3100
/artists/296448-repeatles,Repeatles,Relentless,X,66greqz1vUMiMFywu5KsAw,14,441,3100
/artists/3567821-reto-burell,Reto Burell,Reto Burrell,,1ud1ANMFwjmloRMU5Kzhgh,8,391,872
/artists/167181-reto-burrell,Reto Burrell,Reto Burrell,,1ud1ANMFwjmloRMU5Kzhgh,8,391,872
/artists/7038144-nici-faerber,Nici Faerber,Riccardo Muti,X,7silW8RiEOoLBgAg5JBCL1,55,29277,652200
/artists/432665-riccardo-muti,Riccardo Muti,Riccardo Muti,,7silW8RiEOoLBgAg5JBCL1,55,29277,652200
/artists/244666-rio,Rio,Rio,,4WXYemaE9nfL2Gb4Uz3Xbs,53,2061,387100
/artists/9170369-rio-official,Rio ,Rio,,4WXYemaE9nfL2Gb4Uz3Xbs,53,2061,387100
/artists/9230304-rival-empire,Rival Empire,Rival Empire,,7IFZzLvzYLGR51kFWK5FXm,0,615,37
/artists/9230309-rival-empire-ch,Rival Empire ,Rival Empire,,7IFZzLvzYLGR51kFWK5FXm,0,615,37
/artists/9637419-rob-mo,Rob Mo,Rob Moir,X,1Pa4BHYwxqvemHWy3UGEze,2,688,250
/artists/3862416-rob-moir,Rob Moir,Rob Moir,,1Pa4BHYwxqvemHWy3UGEze,2,688,250
/artists/8823134-rob-tognoni-aus,Rob Tognoni ,Rob Tognoni,,09eNSBkVhCYr9i965i6fnd,13,3283,1900
/artists/547638-rob-tognoni,Rob Tognoni,Rob Tognoni,,09eNSBkVhCYr9i965i6fnd,13,3283,1900
/artists/8798389-rodrigo-ch,Rodrigo ,Rodrigo,,235Vf4hkmwvxjVEMuCbRxm,61,1001330,1400000
/artists/6301034-rodri,Rodri,Rodrigo,X,235Vf4hkmwvxjVEMuCbRxm,61,1001330,1400000
/artists/72744-rootsystem,RootSystem,Root' System,,7p2Jvh71OLkRkmrld7UGoR,2,346,163
/artists/960429-root-system,Root System,Root' System,,7p2Jvh71OLkRkmrld7UGoR,2,346,163
/artists/7808529-rushden-diamonds,Rushden Diamonds,Rushden & Diamonds,,4mNiNQoXR1ZBLt3dM3CWcd,12,1048,1500
/artists/5497693-rushden-and-diamonds,Rushden & Diamonds,Rushden & Diamonds,,4mNiNQoXR1ZBLt3dM3CWcd,12,1048,1500
/artists/175734-sade,Sade,Sade,,47zz7sob9NUcODy0BTDvKx,70,2558585,4300000
/artists/11306-sad,Sad,Sade,X,47zz7sob9NUcODy0BTDvKx,70,2558585,4300000
/artists/4555583-salmo,Salmo,Salmo,,3hBQ4zniNdQf1cqqo6hzuW,70,2064009,2700000
/artists/547499-sal,Sal,Salmo,X,3hBQ4zniNdQf1cqqo6hzuW,70,2064009,2700000
/artists/2320922-sam-amidon,Sam Amidon,Sam Amidon,,6TTJ0xLPPNDyv4bXyukzU4,41,29616,186600
/artists/9281089-sam-amdion,Sam Amdion,Sam Amidon,,6TTJ0xLPPNDyv4bXyukzU4,41,29616,186600
/artists/10073076-saphira-ch,Saphira ,Saphira,,54OElx88BiIKhxusFhbNAl,16,1433,1400
/artists/628727-saphira,Saphira,Saphira,,54OElx88BiIKhxusFhbNAl,16,1433,1400
/artists/834593-satan,Satan,Satan,,1LNgvz72fQVLe7ZNIw6Ipo,24,25206,12200
/artists/7137314-satang,Sataŋ,Satan,X,1LNgvz72fQVLe7ZNIw6Ipo,24,25206,12200
/artists/9072879-satan-fr,Satan ,Satan,,1LNgvz72fQVLe7ZNIw6Ipo,24,25206,12200
/artists/3929726-schoolboy-q,ScHoolboy Q,ScHoolboy Q,,5IcR3N7QB1j6KBL8eImZ8m,76,3833769,9500000
/artists/1869749-schon,SCHON,ScHoolboy Q,X,5IcR3N7QB1j6KBL8eImZ8m,76,3833769,9500000
/artists/4056236-schneeweiss-und-rosenrot,Schneeweiss Und Rosenrot,Schneeweiss und Rosenrot,,7pJbCMRXVeQDz2v9x4G9wH,1,193,78
/artists/1259194-schneeweiss-and-rosenrot,Schneeweiss & Rosenrot,Schneeweiss und Rosenrot,,7pJbCMRXVeQDz2v9x4G9wH,1,193,78
/artists/9956349-schnitt,SCHNITT,Schnittmann MC,X,0G1QLtiDM8kM0MgNyRMuVO,5,176,511
/artists/9874394-schnittmann-mc,Schnittmann MC,Schnittmann MC,,0G1QLtiDM8kM0MgNyRMuVO,5,176,511
/artists/4281796-scratch-bandits,Scratch Bandits,Scratch Bandits Crew,,0YJxNQtyb8jlldIC1DTkIf,41,27330,125600
/artists/2440086-scratch-bandits-crew,Scratch Bandits Crew,Scratch Bandits Crew,,0YJxNQtyb8jlldIC1DTkIf,41,27330,125600
/artists/7332029-sedlmeier,Sedlmeier,Sedlmeir,,4kVAOPMBFg0ZnoEvf0nW5I,6,653,389
/artists/976-sedlmeir,Sedlmeir,Sedlmeir,,4kVAOPMBFg0ZnoEvf0nW5I,6,653,389
/artists/385527-set,Set,Seth,X,0mZohnzbCiVv54VIEA6Wb7,24,5336,9400
/artists/310360-seth,Seth,Seth,,0mZohnzbCiVv54VIEA6Wb7,24,5336,9400
/artists/4663738-sevdalinka,Sevdalinka,Sevdaliza,X,5MraexJKZDrQYzS98kNwie,53,319264,477000
/artists/5195363-sevdaliza,Sevdaliza,Sevdaliza,,5MraexJKZDrQYzS98kNwie,53,319264,477000
/artists/7503969-seven-ch,Seven ,Seven,,0wLEW2hTee0056iLfFXPyv,30,1540,22400
/artists/359518-seven,Seven,Seven,,0wLEW2hTee0056iLfFXPyv,30,1540,22400
/artists/10133407-sgt-pepper,Sgt. Pepper,Sgt. Pepper,,2R5eJJlugql2sRY2BMzHcK,0,17,35
/artists/94833-sgt-peppers,Sgt. Peppers,Sgt. Pepper,,2R5eJJlugql2sRY2BMzHcK,0,17,35
/artists/8756224-shields-uk,Shields ,Shields,,7axtOAPWPWUITkUpTHL34I,24,12039,15500
/artists/398249-shields,Shields,Shields,,7axtOAPWPWUITkUpTHL34I,24,12039,15500
/artists/175027-shiver,Shiver,Shiver,,7MROzi0mO8LUN78dwABLTF,11,178,34
/artists/1960678-shever,shEver,Shiver,X,7MROzi0mO8LUN78dwABLTF,11,178,33
/artists/8010598-showtec,Showtec,Showtek,,3gk0OYeLFWYupGFRHqLSR7,66,444779,4600000
/artists/600188-showtek,Showtek,Showtek,,3gk0OYeLFWYupGFRHqLSR7,66,444779,4600000
/artists/945894-shuttle,Shuttle,Shuttle,,5QtW5ZhAsPzCUqZYldTWCh,24,2635,15700
/artists/9588589-shuttle-ch,Shuttle ,Shuttle,,5QtW5ZhAsPzCUqZYldTWCh,24,2635,15700
/artists/18489-siamese,Siamese,Siamese,,0Hx4gv3eoiodtu6XYHF1X0,46,26335,219400
/artists/8858124-siamese-dk,Siamese ,Siamese,,0Hx4gv3eoiodtu6XYHF1X0,46,26335,219400
/artists/8306923-sims-ch,Sim's ,Sims,,3REPW9qXSD6VjeAHr0OENv,33,16010,36600
/artists/189357-sims,Sims,Sims,,3REPW9qXSD6VjeAHr0OENv,33,16010,36600
/artists/10080913-swingin-birds,Swingin' Birds,Singing Birds,,41EnYap10lERFyb9cem7Qk,36,532,27200
