artist_id,artist_name,spotify_name,match_error,spotify_id,spotify_popularity,spotify_followers,spotify_listeners
/artists/9293849-swinging-birds,Swinging Birds,Singing Birds,,41EnYap10lERFyb9cem7Qk,36,532,27200
/artists/388908-sink-or-swim,Sink Or Swim,Sink or Swim,,2iWnfbPP6Vb5QaiAXG7LmD,14,950,3600
/artists/9092869-sink-or-swim-ch,Sink or Swim ,Sink or Swim,,2iWnfbPP6Vb5QaiAXG7LmD,14,950,3600
/artists/9216639-siselabonga,Siselabonga,Siselabonga,,2dPFDlz7iGKSmRuxdEx7GL,4,284,237
/artists/10135735-siselabongo,Siselabongo,Siselabonga,,2dPFDlz7iGKSmRuxdEx7GL,4,284,237
/artists/7543119-six-month-of-sun,Six Month Of Sun,Six Months Of Sun,,6cdHCiX7KAeD4YisbOA1b9,2,240,214
/artists/4499138-six-months-of-sun,Six Months of Sun,Six Months Of Sun,,6cdHCiX7KAeD4YisbOA1b9,2,240,214
/artists/22255-slaves,Slaves,Slaves,,4rMxZovfLSDjEL9eI2pKo7,56,213642,535200
/artists/8229703-slaves-us,Slaves ,Slaves,,4rMxZovfLSDjEL9eI2pKo7,56,213642,535200
/artists/778095-solartones,SOLARTONES,Solarstone,X,1PfOXooPSLQhOTNZGrXM90,48,61410,350000
/artists/292981-solarstone,Solarstone,Solarstone,,1PfOXooPSLQhOTNZGrXM90,48,61410,350000
/artists/9864429-sophie-louise-ch,Sophie Louise ,Sophie Louise,,37XfKm43dju6YCJRGsN4hK,1,293,106
/artists/9371044-sophie-louise,Sophie Louise,Sophie Louise,,37XfKm43dju6YCJRGsN4hK,1,293,106
/artists/9857334-specific-ocean-ch,Specific Ocean ,Specific Ocean,,4aN5TiN7DWLvGf2W9Zvy3d,2,148,175
/artists/8873424-specific-ocean,Specific Ocean,Specific Ocean,,4aN5TiN7DWLvGf2W9Zvy3d,2,148,175
/artists/396198-stars,Stars,Stars,,2EO56JK4txid1Pss9GVbOL,48,174652,360000
/artists/526574-star,Star,Stars,X,2EO56JK4txid1Pss9GVbOL,48,174652,360000
/artists/2605281-stefanie-heinzmann,Stefanie Heinzmann,Stefanie Heinzmann,,0bm9qSmVJmT9CEukIhhZY5,56,127433,1100000
/artists/5132163-stephanie-heinzmann,Stephanie Heinzmann,Stefanie Heinzmann,,0bm9qSmVJmT9CEukIhhZY5,56,127433,1100000
/artists/6778824-stereoluchs,Stereoluchs,Stereo Luchs,,5FK3qokBQYxr7ZLkr8GVFn,42,10542,109300
/artists/6778814-stereo-luchs,Stereo Luchs,Stereo Luchs,,5FK3qokBQYxr7ZLkr8GVFn,42,10542,109300
/artists/263807-steve-earle,Steve Earle,Steve Earle,,2UBTfUoLI07iRqGeUrwhZh,61,220575,2200000
/artists/4590318-steve-earle-and-the-dukes,Steve Earle and the Dukes,Steve Earle,,2UBTfUoLI07iRqGeUrwhZh,61,220575,2200000
/artists/73489-stone-sour,Stone Sour,Stone Sour,,49qiE8dj4JuNdpYGRPdKbF,67,2336013,3800000
/artists/3081681-stonefloor,Stonefloor,Stone Sour,X,49qiE8dj4JuNdpYGRPdKbF,67,2336013,3800000
/artists/425497-stone-et-charden,Stone et Charden,Stone et Charden,,4ndPdP6aVSDCvhsjOHLGjb,23,4239,16800
/artists/456369-stone-and-charden,Stone And Charden,Stone et Charden,,4ndPdP6aVSDCvhsjOHLGjb,23,4239,16800
/artists/5689349-straights,Straights,Straight,,1kS3F9aay4IbrLqV9BfxME,6,29,702
/artists/495351-straight,Straight,Straight,,1kS3F9aay4IbrLqV9BfxME,6,29,702
/artists/604125-stray-from-the-path,Stray from the Path,Stray From The Path,,5tGG1slV9pkcydU5eQSIvm,41,87578,95300
/artists/9829014-stray-from-the-path-usa,Stray From The Path ,Stray From The Path,,5tGG1slV9pkcydU5eQSIvm,41,87578,95300
/artists/124441-summer,Summer,Summer Cem,X,3drqpTL4sQOckmAfF9i1wg,71,1019717,3800000
/artists/604158-summer-cem,Summer Cem,Summer Cem,,3drqpTL4sQOckmAfF9i1wg,71,1019717,3800000
/artists/2479036-sunnery-james-and-ryan-marciano,Sunnery James & Ryan Marciano,Sunnery James & Ryan Marciano,,7kABWMhjA5GIl9PBEasBPt,57,57836,1500000
/artists/4073436-sunnery-james,Sunnery James,Sunnery James & Ryan Marciano,,7kABWMhjA5GIl9PBEasBPt,57,57836,1500000
/artists/10076129-sons,SONS,Sunset Sons,X,6yY9g2nwqyduN2RpxRHWdy,37,68926,65800
/artists/7171274-sunset-sons,Sunset Sons,Sunset Sons,,6yY9g2nwqyduN2RpxRHWdy,37,68926,65800
/artists/2673421-sweet-soul-music-revue,Sweet Soul Music Revue,Sweet Soul Music Revue,,2nm2JpoEHlZ4rCr9cmLlxa,3,205,200
/artists/83675-sweet-soul-music,Sweet Soul Music,Sweet Soul Music Revue,,2nm2JpoEHlZ4rCr9cmLlxa,3,205,200
/artists/6249664-die-andern,Die Andern,Swiss & Die Andern,,3d8f0YBZivistZ4Ohauncb,55,63793,440900
/artists/9337319-swiss-und-die-andern,SWISS UND DIE ANDERN,Swiss & Die Andern,,3d8f0YBZivistZ4Ohauncb,55,63793,440900
/artists/7984283-syk,syk,Syke,X,6kXRDOhy73hpUJuIzLLwvm,46,62,1900
/artists/10092924-synkie,Synkie,Syke,X,6kXRDOhy73hpUJuIzLLwvm,46,62,13
/artists/8515943-tbc-ch,TBC! ,TBC,,5kn7ebdQUyQ8vCNO3rpKap,9,199,1200
/artists/212926-tbc,TBC,TBC,,5kn7ebdQUyQ8vCNO3rpKap,9,199,1200
/artists/143530-tc,TC,TC,,6b1Reb7bhjdXtkR7wUYW61,40,30033,157100
/artists/8990744-tc-dnb,TC ,TC,,6b1Reb7bhjdXtkR7wUYW61,40,30033,157100
/artists/130964-tabula-rasa,Tabula Rasa,Tabula Rasa,,53boVWQ5kPn9yEW4gMGcgU,6,24,64
/artists/10168675-tabula-rasa-il,Tabula Rasa ,Tabula Rasa,,53boVWQ5kPn9yEW4gMGcgU,6,24,64
/artists/9726384-tabula-rasa-psy,Tabula Rasa ,Tabula Rasa,,53boVWQ5kPn9yEW4gMGcgU,6,24,64
/artists/30001-take,Take,Take 6,X,31zQEL3ARiYe63jn3jtM18,40,45138,70700
/artists/313702-take-6,Take 6,Take 6,,31zQEL3ARiYe63jn3jtM18,40,45138,70700
/artists/5956384-talos,Talos,Talos,,5pdzKTGQAcRcxDOfN4mXSc,45,67053,250000
/artists/96465-tal,Tal,Talos,X,5pdzKTGQAcRcxDOfN4mXSc,45,67053,250000
/artists/234081-dj-taucher,Dj Taucher,Taucher,,0LTOhhlPSPjhOamlAhbYfa,38,5746,50700
/artists/560021-taucher,Taucher,Taucher,,0LTOhhlPSPjhOamlAhbYfa,38,5746,50700
/artists/7950918-telekinesis-si,Telekinesis ,Telekinesis,,3faZppLa0MVUYBlyp7zDAo,36,36708,83500
/artists/1497718-telekinesis,Telekinesis,Telekinesis,,3faZppLa0MVUYBlyp7zDAo,36,36708,83500
/artists/7866504-telepathy-uk,Telepathy ,Telepathy,,7tgHFZQScvUy74xbYvKp3q,14,3199,4300
/artists/596108-telepathy,Telepathy,Telepathy,,7tgHFZQScvUy74xbYvKp3q,14,3199,4300
/artists/5390278-tensake,Tensake,Tensnake,,75nC6MXUalYZSOd7OfNkwq,56,73818,1300000
/artists/951289-tensnake,Tensnake,Tensnake,,75nC6MXUalYZSOd7OfNkwq,56,73818,1300000
/artists/387759-antlers,The Antlers,The Antlers,,5o8Wylae9k23IEJMIiwd8s,47,184193,287300
/artists/8133438-antlers-us,THE ANTLERS ,The Antlers,,5o8Wylae9k23IEJMIiwd8s,47,184193,287300
/artists/10166038-bad-egg-ch,The Bad Egg ,The Bad Egg,,3EcRsTN6TVGZUdoH6XYhji,18,325,9000
/artists/9706179-bad-ch,The Bad ,The Bad Egg,X,3EcRsTN6TVGZUdoH6XYhji,18,325,9000
/artists/196418-beatnuts,The Beatnuts,The Beatnuts,,5ynvmGwc83ZoRx2EIWHXLX,48,122651,473500
/artists/9904579-beatnuts-us,The Beatnuts ,The Beatnuts,,5ynvmGwc83ZoRx2EIWHXLX,48,122651,473500
/artists/8345188-bronze-medal-uk,The Bronze Medal ,The Bronze Medal,,5EhykAvcXYSuzEqvY9D6E4,19,2951,7700
/artists/3764776-bronze-medal,Bronze Medal,The Bronze Medal,,5EhykAvcXYSuzEqvY9D6E4,19,2951,7700
/artists/7875669-burden-remains-ch,THE BURDEN REMAINS ,The Burden Remains,,30uFO9w3DNyp15CbAEiyGX,0,208,51
/artists/4488613-burden-remains,The Burden Remains,The Burden Remains,,30uFO9w3DNyp15CbAEiyGX,0,208,51
/artists/1850222-calling-sirens,the calling sirens,The Calling Sirens,,1ORY7bHVmnSxZ82DWV6So9,1,77,26
/artists/7958443-and-the-calling-sirens,& The Calling Sirens,The Calling Sirens,,1ORY7bHVmnSxZ82DWV6So9,1,77,28
/artists/1066259-deepend,The deepEnd,The Deep End,,47nzBoCnSaRv6m1W1gr4tq,16,303,2300
/artists/43103-deep-end,The Deep End,The Deep End,,47nzBoCnSaRv6m1W1gr4tq,16,303,2300
/artists/250131-drum,The Drum,The Drums,,0p5axeJsbtTCXBrRVoKjwu,65,603467,3200000
/artists/162568-drums,The Drums,The Drums,,0p5axeJsbtTCXBrRVoKjwu,65,603467,3200000
/artists/5911739-electro-swing-circus,Electro Swing Circus,The Electric Swing Circus,,3MUnAJMKx97SfTZYNB2iXY,43,47903,159500
/artists/4745058-electric-swing-circus,The Electric Swing Circus,The Electric Swing Circus,,3MUnAJMKx97SfTZYNB2iXY,43,47903,159500
/artists/8532599-fags-ch,The Fags ,The Fags,,4hefWlD3gTT9phtySVT66b,4,204,323
/artists/142801-fags,The Fags,The Fags,,4hefWlD3gTT9phtySVT66b,4,204,323
/artists/60252-great-crusades,The Great Crusades,The Great Crusades,,3QIQWvg5p7tsASJucxN2qD,3,303,273
/artists/5931029-great-crusades-usa,The Great Crusades ,The Great Crusades,,3QIQWvg5p7tsASJucxN2qD,3,303,273
/artists/4006286-belp,The Belp,The Help,X,1oPXnpMoiGmM8TsIqeg4Xy,0,11,1
/artists/110593-help,the Help,The Help,,1oPXnpMoiGmM8TsIqeg4Xy,0,11,1
/artists/3567826-hi-voltage-band,Hi Voltage Band,The High Voltage Band,,5YjPczMxrfo28Mwrxo1pJy,0,101,3
/artists/5481953-high-voltage-band,High Voltage Band,The High Voltage Band,,5YjPczMxrfo28Mwrxo1pJy,0,101,3
/artists/466130-movement,The Movement,The Movement,,1qwdTaVUdjYJLLoxtFmsqr,57,81613,789700
/artists/8289748-movement-dk,The Movement ,The Movement,,1qwdTaVUdjYJLLoxtFmsqr,57,81613,789700
/artists/6168274-phat-crew-ch,The Phat Crew ,The Phat Crew,,0EDZQUa9meVsHIOGMAdFqj,1,92,192
/artists/5304453-phat-crew,The Phat Crew,The Phat Crew,,0EDZQUa9meVsHIOGMAdFqj,1,92,192
/artists/192331-pint,The Pint,The Pints,X,1hAbdez73YAvALhBLoRTED,19,33,19
/artists/8398863-pint-ch,The Pint ,The Pints,X,1hAbdez73YAvALhBLoRTED,19,33,19
/artists/1089963-rhythm-junks,The Rhythm Junks,The Rhythm Junks,,4621ABVlnIQDv9KcS6KNRz,5,591,716
/artists/4877118-rythm-junks,The Rythm Junks,The Rhythm Junks,,4621ABVlnIQDv9KcS6KNRz,5,591,716
/artists/10074315-sad-pumpkins,The Sad Pumpkins,The Sad Pumpkins,,0cyjY6fm17LXX8K2pGIsu0,0,27,14
/artists/10135259-sad-pumpkin,The Sad Pumpkin,The Sad Pumpkins,,0cyjY6fm17LXX8K2pGIsu0,0,27,14
/artists/465363-script,The Script,The Script,,3AQRLZ9PuTAozP28Skbq8V,75,6839146,13900000
/artists/8729864-scriptor,The Scriptor,The Script,X,3AQRLZ9PuTAozP28Skbq8V,75,6839146,13900000
/artists/62227-sonics,The Sonics,The Sonics,,2g3PKH7Z1Ofn5oGR6oDjLy,46,103848,406300
/artists/9281279-sonics-us,The Sonics ,The Sonics,,2g3PKH7Z1Ofn5oGR6oDjLy,46,103848,406300
/artists/2595896-iggy-and-the-stooges,Iggy & the Stooges,The Stooges,,4BFMTELQyWJU1SwqcXMBm3,55,477847,1100000
/artists/218428-stooges,The Stooges,The Stooges,,4BFMTELQyWJU1SwqcXMBm3,55,477847,1100000
/artists/5434053-tarantino-experience,The Tarantino Experience,The Tarantino Experience,,3mRInWVq7iwEyr5DbEns2r,0,66,19
/artists/542791-tarantinos,The Tarantinos,The Tarantino Experience,X,3mRInWVq7iwEyr5DbEns2r,0,66,19
/artists/6562343-oscillator-temple,Oscillator Temple,The Temple of Oscillators,,6pT0RVqYAW871ZEI3OVKd2,0,2,3
/artists/7875794-oscillator-temple-ch,OSCILLATOR TEMPLE ,The Temple of Oscillators,,6pT0RVqYAW871ZEI3OVKd2,0,2,3
/artists/8321863-tips-d,The TiPS ,The Tips,,52a3EwBP5jH37BUd1GeXBT,9,1737,883
/artists/8321868-tips-ger,The TiPS ,The Tips,,52a3EwBP5jH37BUd1GeXBT,9,1737,883
/artists/6677394-throes-and-the-shine,THROES AND THE SHINE,Throes + The Shine,,25z4NCDwHppxyMeHxDWEVV,11,3477,2300
/artists/6030199-throes-the-shine,Throes + The Shine,Throes + The Shine,,25z4NCDwHppxyMeHxDWEVV,11,3477,2300
/artists/7579674-tilman-klamauk,Tilman ,Tilman,,7aFxKbiPGJHNrcrGuKW5X9,30,3213,43900
/artists/711352-tilman,Tilman,Tilman,,7aFxKbiPGJHNrcrGuKW5X9,30,3213,43900
/artists/9295709-turn-ch,TURN ,Tina Turner,X,1zuJe6b1roixEKMOtyrEak,71,2619013,9900000
/artists/353621-tina-turner,Tina Turner,Tina Turner,,1zuJe6b1roixEKMOtyrEak,71,2619013,9900000
/artists/245482-tingvall-trio,Tingvall Trio,Tingvall Trio,,65mwyp96M7Yx78x8XVz39M,40,19043,183800
/artists/2823836-tingvall,Tingvall,Tingvall Trio,,65mwyp96M7Yx78x8XVz39M,40,19043,183800
/artists/9204849-tobias-carshey,Tobias Carshey,Tobias Carshey,,1fmlzagVqokRcqqNrdueqo,23,2082,18400
/artists/8962304-tobi-carshey,Tobi Carshey,Tobias Carshey,,1fmlzagVqokRcqqNrdueqo,23,2082,18400
/artists/10096156-tommy-romero,Tommy Romero,Tommy Romero,,4BbZrelin3Il9x3nYkxZbu,4,27,75
/artists/10147968-tommy-romero-ch,Tommy Romero ,Tommy Romero,,4BbZrelin3Il9x3nYkxZbu,4,27,75
/artists/10158885-tors-ch,TÖRS ,Tory Lanez,X,2jku7tDXc6XoB6MO2hFuqg,81,3900473,16200000
/artists/4121471-tory-lanez,Tory Lanez,Tory Lanez,,2jku7tDXc6XoB6MO2hFuqg,81,3900473,16200000
/artists/7913519-kazanchis,Kazanchis,Trio Kazanchis,,3ZRMyPCbquSnZYYZDkDGNc,0,34,8
/artists/3744151-trio-kazanchis,Trio Kazanchis,Trio Kazanchis,,3ZRMyPCbquSnZYYZDkDGNc,0,34,7
/artists/10117631-tristan-uk,Tristan ,Tristan,,4dksllH87LsrZgin0ee2uc,37,44342,88200
/artists/397369-tristan,Tristan,Tristan,,4dksllH87LsrZgin0ee2uc,37,44342,88200
/artists/931579-troy-pierce,Troy Pierce,Troy Pierce,,3rwgMHVscSaKusde5DZ4an,9,8077,1800
/artists/8046758-troy-pierce-us,TROY PIERCE ,Troy Pierce,,3rwgMHVscSaKusde5DZ4an,9,8077,1800
/artists/939157-tusks,Tusks,Tusks,,2JexLbBGkh1FnSWF1uoehP,36,20417,85000
/artists/8254553-tusks-uk,Tusks ,Tusks,,2JexLbBGkh1FnSWF1uoehP,36,20417,85000
/artists/1110506-tweek,Tweek,Tweek,,4yCXV1s73MbtSx3e0nAfpN,0,23,13
/artists/9166249-tweek-ch,Tweek ,Tweek,,4yCXV1s73MbtSx3e0nAfpN,0,23,13
/artists/13266-twister,Twister,Twister,,0rgjTxgTv3INtinidgoKk9,19,2983,9200
/artists/662783-tttwister,T.T.Twister,Twister,,0rgjTxgTv3INtinidgoKk9,19,2983,9200
/artists/3118161-tyevk,Tyevk,Tyvek,,7azK2z2ta4tYMqDmrSOBBe,11,4805,1900
/artists/280645-tyvek,Tyvek,Tyvek,,7azK2z2ta4tYMqDmrSOBBe,11,4805,1900
/artists/6472689-ultra-zook,Ultra Zook,Ultra Zook,,2npVhanBXxf4u0Z5Ppe7H7,3,403,159
/artists/7398424-ultra-zouk,Ultra Zouk,Ultra Zook,,2npVhanBXxf4u0Z5Ppe7H7,3,403,159
/artists/8436438-uns-fr,Uns ,Unsane,X,2C3gpQ0UMPjrOQ4FYdylRS,29,22932,27800
/artists/47002-unsane,Unsane,Unsane,,2C3gpQ0UMPjrOQ4FYdylRS,29,22932,27800
/artists/2660386-us4,Us4,Us3,X,4LtIfuFeAamus9OOItuWDD,48,57450,391300
/artists/212694-us3,Us3,Us3,,4LtIfuFeAamus9OOItuWDD,48,57450,391300
/artists/8755459-use-fr,Usé ,Use Me,X,3Hoiyy4b4zd4WQWKRbHCJX,1,267,190
/artists/9070664-use-us,Use ,Use Me,X,3Hoiyy4b4zd4WQWKRbHCJX,1,267,190
/artists/8984079-vanum,VANUM,Van Morrison,X,44NX2ffIYHr6D4n7RaZF7A,73,2214081,9900000
/artists/156780-van-morrison,Van Morrison,Van Morrison,,44NX2ffIYHr6D4n7RaZF7A,73,2214081,9900000
/artists/7131009-peirani,Peirani,Vincent Peirani,,2aMYfhweGlfp6qj9r6OGUO,39,10814,59200
/artists/1166852-vincent-peirani,Vincent Peirani,Vincent Peirani,,2aMYfhweGlfp6qj9r6OGUO,39,10814,58900
/artists/3039971-voice-of-ruin,Voice of Ruin,Voices of Ruin,,2NsvuhddC8jATkPHrCN9le,5,1181,372
/artists/3505631-voices-of-ruin,Voices of Ruin,Voices of Ruin,,2NsvuhddC8jATkPHrCN9le,5,1181,372
/artists/9749499-wankel-mut,Wankel mut,Wankelmut,,01e2lCvLZ4fLUIRy68nptH,60,105717,2500000
/artists/5852839-wankelmut,Wankelmut,Wankelmut,,01e2lCvLZ4fLUIRy68nptH,60,105717,2500000
/artists/1959452-wehbba,Wehbba,Wehbba,,2UzAShzs3DO53bSZqvf8Ri,36,34037,95900
/artists/10100879-wueh,Wueh!,Wehbba,X,2UzAShzs3DO53bSZqvf8Ri,36,34037,95900
/artists/2129011-marius-mullerwesternhagen,Marius Müller-Westernhagen,Westernhagen,,6El2bDJ8PlTKVYyEPWxfAS,53,219920,620200
/artists/4075931-westernhagen,Westernhagen,Westernhagen,,6El2bDJ8PlTKVYyEPWxfAS,53,219920,617300
/artists/9092864-whiteout-ch,Whiteout ,Whiteout,,35wRsBUrfQziBPzvJTr9bt,42,1416,274900
/artists/8680104-whitecut,Whitecut,Whiteout,X,35wRsBUrfQziBPzvJTr9bt,42,1416,274900
/artists/1211901-widdershins,WIDDERSHINS,Widdershins,,7jKmv1b6QbyzQQ6ifgLtb6,0,108,48
/artists/5015803-widder-shins,Widder Shins,Widdershins,,7jKmv1b6QbyzQQ6ifgLtb6,0,108,48
/artists/4580058-trashbones,The Trashbones,Wild Evel And The Trashbones,,4plZQGkm1yC5mEX9cC2b9k,4,627,298
/artists/4580053-wild-evel,Wild Evel,Wild Evel And The Trashbones,,4plZQGkm1yC5mEX9cC2b9k,4,627,303
/artists/5067973-wild-evel-and-the-trashbones,Wild Evel & the Trashbones,Wild Evel And The Trashbones,,4plZQGkm1yC5mEX9cC2b9k,4,627,303
/artists/2384465-willie-evans,Willie Evans,Willie Evans Jr.,,7mgw6EDrsQ0VzXFhWaDqsb,8,676,269
/artists/775326-willie-evans-jr,Willie Evans Jr,Willie Evans Jr.,,7mgw6EDrsQ0VzXFhWaDqsb,8,676,269
/artists/545172-wolves,Wolves,Wolves,,5vF8F6ItVnaHxwBnnYqrmA,22,5,2900
/artists/7462934-wolve,Wolve,Wolves,X,5vF8F6ItVnaHxwBnnYqrmA,22,5,2900
/artists/2811876-sandra-kreisler-und-roger-stein,Sandra Kreisler Und Roger Stein,Wortfront - Sandra Kreisler & Roger Stein,,0kg6C2VfXEf9XI22yH4kO5,0,80,54
/artists/10111773-sandra-kreisler-and-roger-stein,Sandra Kreisler & Roger Stein,Wortfront - Sandra Kreisler & Roger Stein,,0kg6C2VfXEf9XI22yH4kO5,0,80,54
/artists/481321-wurzel5,Wurzel5,Wurzel 5,,735iLNwRvdc39OXIbF9W4K,32,11571,28500
/artists/249673-wurzel-5,Wurzel 5,Wurzel 5,,735iLNwRvdc39OXIbF9W4K,32,11571,28500
/artists/2723306-you-say-france,You Say France,You Say France and I Whistle,,2BC1SoblQ8QYsVrKclR2Ya,4,413,443
/artists/1896825-you-say-france-and-i-whistle,You Say France & I Whistle,You Say France and I Whistle,,2BC1SoblQ8QYsVrKclR2Ya,4,413,443
/artists/9558819-youngblood-brass-band-us,Youngblood Brass Band ,Youngblood Brass Band,,5QJZUg9ngYII5FkgAGFgW7,37,52608,57500
/artists/248938-youngblood-brass-band,Youngblood Brass Band,Youngblood Brass Band,,5QJZUg9ngYII5FkgAGFgW7,37,52608,57500
/artists/9089524-zayk,ZAYK,ZAYK,,0gEDyo7vNBgnohBJSldP7Z,0,0,1
/artists/8046858-zayk-ch,ZAYK ,ZAYK,,0gEDyo7vNBgnohBJSldP7Z,0,0,1
/artists/659617-zaz,Zaz,Zaz,,1mbgj8ERPs8lWi7t5cYrdy,65,1195585,2100000
/artists/531180-za,Za!,Zaz,X,1mbgj8ERPs8lWi7t5cYrdy,65,1195585,2100000
/artists/25827-zippo,Zippo,Zippo,,7Int2nVSzSBL8UDty3jGAR,23,1363,1300
/artists/7284179-zippo-italy,Zippo ,Zippo,,7Int2nVSzSBL8UDty3jGAR,23,1363,1300
/artists/1095043-zombiezombie,Zombie-Zombie,Zombie Zombie,,0HVcyKnveIOLkJdAGsE1pk,25,10524,19400
/artists/590994-zombie-zombie,Zombie Zombie,Zombie Zombie,,0HVcyKnveIOLkJdAGsE1pk,25,10524,19400
